Saldos em Estoque;;;;;;;;;;;;
CODIGO;TP;GRUPO;DESCRICAO;U.M.;FL;ARMZ;SALDO EM ESTOQUE;EMPENHO PARA REQ/PV/RESERVA;ESTOQUE DISPONIVEL;VALOR EM ESTOQUE;VALOR EMPENHADO;DESCRICAO DO ARMAZEM
3030109900;MP;MP03;PARAFUSO EM ACO INOX M6*16MM (3030109900);UN;010108;28; 47,000 ; -   ; 47,000 ; 18,84 ; -   ;CDS PROJECTS ENERGY
3030109900;MP;MP03;PARAFUSO EM ACO INOX M6*16MM (3030109900);UN;010108;31; 1.759,000 ; -   ; 1.759,000 ; 1.231,30 ; -   ;PROJETO COPEL FASE 1
3030702210;MP;MP03;PARAFUSO DE EXPANSAO M6*60 ACO INOXIDAVEL SUS304 MEIA ROSCA (3030702210);UN;010108;28; 32,000 ; -   ; 32,000 ; 2.165,61 ; -   ;CDS PROJECTS ENERGY
3031100260;MP;MP03;ARRUELA LISA EM ACO CARBONO Q235 Ø5.2MM*15MM*1MM (3031100260);UN;010108;31; 13.167,000 ; -   ; 13.167,000 ; 605,68 ; -   ;PROJETO COPEL FASE 1
3031101920;MP;MP03;ARRUELA LISA Ø5,3 MM, Ø10 MM X 1 MM - ACO INOXIDAVEL SUS 304 PASSIVADO (3031101920);UN;010108;31; 8.000,000 ; -   ; 8.000,000 ; 307,20 ; -   ;PROJETO COPEL FASE 1
3031101930;MP;MP03;ARRUELA LISA EM ACO INOX Ø6.4MM*12MM*1.6MM (3031101930);UN;010108;28; 45,000 ; -   ; 45,000 ; 9,34 ; -   ;CDS PROJECTS ENERGY
3031101930;MP;MP03;ARRUELA LISA EM ACO INOX Ø6.4MM*12MM*1.6MM (3031101930);UN;010108;31; 1.815,000 ; -   ; 1.815,000 ; 127,05 ; -   ;PROJETO COPEL FASE 1
3031101950;MP;MP03;ARRUELA LISA EM ACO INOX Ø10.5MM 20MM*2MM (3031101950);UN;010108;31; 1.382,000 ; -   ; 1.382,000 ; 150,64 ; -   ;PROJETO COPEL FASE 1
3031300280;MP;MP03;ARRUELA DE PRESSAO EM ACO INOX Ø6.1MM (3031300280);UN;010108;28; 45,000 ; -   ; 45,000 ; 8,93 ; -   ;CDS PROJECTS ENERGY
3031300280;MP;MP03;ARRUELA DE PRESSAO EM ACO INOX Ø6.1MM (3031300280);UN;010108;31; 3.298,000 ; -   ; 3.298,000 ; 106,53 ; -   ;PROJETO COPEL FASE 1
3031301750;MP;MP03;ARRUELA DE PRESSAO F5,1 MM, ACO INOXIDAVEL SUS 304 PASSIVADO (3031301750);UN;010108;31; 36.000,000 ; -   ; 36.000,000 ; 795,60 ; -   ;PROJETO COPEL FASE 1
3042302970;MP;MP07;CONECTOR TERMINAL PRE-ISOLADO SIMPLES ESTANHADO ISOLADO 750V;UN;010108;28; 1.600,000 ; -   ; 1.600,000 ; 159,04 ; -   ;CDS PROJECTS ENERGY
3051506010;MP;MP03;SUPORTE DE MONTAGEM (LONGO) SUS304 DE ACO INOXIDAVEL 1,2 MM 224×60×102MM 30515-EA7 (3051506010);UN;010108;28; 98,000 ; -   ; 98,000 ; 287,06 ; -   ;CDS PROJECTS ENERGY
3051506010;MP;MP03;SUPORTE DE MONTAGEM (LONGO) SUS304 DE ACO INOXIDAVEL 1,2 MM 224×60×102MM 30515-EA7 (3051506010);UN;010108;31; 6.554,000 ; -   ; 6.554,000 ; 655,40 ; -   ;PROJETO COPEL FASE 1
3051506520;MP;MP08;DISPOSITIVO ANTI-ROUBO P/ AP EM ACO INOXIDAVEL SUS304 2MM REF. 30523-AP-01/30523-AP-02 (3051506520);UN;010108;31; 157,000 ; -   ; 157,000 ; 11.630,56 ; -   ;PROJETO COPEL FASE 1
3051506540;MP;MP03;GRAMPO EM ACO INOXIDAVEL SUS304 - DIMENSOES: 2,0MM 345MM 40X40MM PARA AP1000 (3051506540);UN;010108;28; 18,000 ; -   ; 18,000 ; 298,66 ; -   ;CDS PROJECTS ENERGY
3051506540;MP;MP03;GRAMPO EM ACO INOXIDAVEL SUS304 - DIMENSOES: 2,0MM 345MM 40X40MM PARA AP1000 (3051506540);UN;010108;31; 313,000 ; -   ; 313,000 ; 16.801,84 ; -   ;PROJETO COPEL FASE 1
3051701630;MP;MP03;ARO SUS304 DE ACO INOXIDAVEL 0,3MM 1100*10MM 30517-BXI-03 FORMA DE DENTE (3051701630);UN;010108;28; 98,000 ; -   ; 98,000 ; 332,34 ; -   ;CDS PROJECTS ENERGY
3051701630;MP;MP03;ARO SUS304 DE ACO INOXIDAVEL 0,3MM 1100*10MM 30517-BXI-03 FORMA DE DENTE (3051701630);UN;010108;31; 4.827,000 ; -   ; 4.827,000 ; 6.950,88 ; -   ;PROJETO COPEL FASE 1
3052303190;MP;MP03;CHAPA DE ACO INOXIDAVEL PARA AP 300MM*115MM (3052303190);UN;010108;31; 48,000 ; -   ; 48,000 ; 1.120,80 ; -   ;PROJETO COPEL FASE 1
3061700120;MP;MP07;POSTE FINAL PARA TRILHO DIN;UN;010108;28; 230,000 ; -   ; 230,000 ; 33,05 ; -   ;CDS PROJECTS ENERGY
3070500161;MP;MP04;ABRACADEIRA DE NYLON 4X200MM PA66 BRANCA (3070500161);UN;010108;07; 648,000 ; -   ; 648,000 ; 30,07 ; -   ;LIVOLTEK - VENDAS
3090111330;MP;MP08;CABO DE ALIMENTACAO (3090111330);UN;010108;28; 10,000 ; -   ; 10,000 ; 213,42 ; -   ;CDS PROJECTS ENERGY
3090111330;MP;MP08;CABO DE ALIMENTACAO (3090111330);UN;010108;31; 106,000 ; -   ; 106,000 ; 6.255,06 ; -   ;PROJETO COPEL FASE 1
3090504180;MC;PV01;CABO DE REDE DE COMUNICACAO MCR / ECR PARA MCR / ECR (3090504180);UN;010108;31; 150,000 ; -   ; 150,000 ; 1.041,00 ; -   ;PROJETO COPEL FASE 1
3090504210;MP;MP08;CABO DE FORCA GE UPS PARA PLACA DE COMUTACAO (3090504210);UN;010108;31; 61,000 ; -   ; 61,000 ; 814,96 ; -   ;PROJETO COPEL FASE 1
3090504230;MP;MP08;CABO DE FORCA MW UPS PARA  MCR / ECR / CABOS VERMELHOS E PRETO 20AWG L500MM  (3090504230);UN;010108;31; 102,000 ; -   ; 102,000 ; 354,96 ; -   ;PROJETO COPEL FASE 1
3090504240;MP;AN01;(I) CABO DE REDE PLACA DE COMUTACAO/MCR P/ PROTETOR DE SOBRETENSAO ETHERNET(MODO SAF)38 CM (3090504240) (206.900.21);UN;010108;31; 30,000 ; -   ; 30,000 ; 150,30 ; -   ;PROJETO COPEL FASE 1
3090504260;MP;MP08;CABO DE FORCA PLACA DE COMUTACAO PARA MCR (3090504260);UN;010108;31; 123,000 ; -   ; 123,000 ; 557,19 ; -   ;PROJETO COPEL FASE 1
3090504270;MC;PV01;CABO DE REDE MCR PARA PLACA DE COMUTACAO (COM) - (3090504270);UN;010108;31; 50,000 ; -   ; 50,000 ; 234,50 ; -   ;PROJETO COPEL FASE 1
3090504280;MP;MP08;CABO DE FORCA MW UPS PARA BATERIA, CABOS VERMELHOS E PRETO 20AWG L400MM (3090504280);UN;010108;31; 38,000 ; -   ; 38,000 ; 156,56 ; -   ;PROJETO COPEL FASE 1
3090700080;MP;MP03;ARAME EM ACO INOXIDAVEL PARA SELO - COMPRIMENTO 100MM COM FIOS 3X0,3MM (3090700080);UN;010108;31; 107,000 ; -   ; 107,000 ; 2,14 ; -   ;PROJETO COPEL FASE 1
3090901020;MP;MP08;"CABO CONDUTOR ELETRICO MUNIDO DE PECAS DE CONEXAO, PARA UMA TENSAO DE ATE 1000V, CORRENTE 200A, CARREGAMENTO CCS 2. 5M;";UN;010108;07; 6,000 ; -   ; 6,000 ; 11.339,69 ; -   ;LIVOLTEK - VENDAS
3100703570;RV;RV01;CARTAO DE ACIONAMENTO POR APROXIMACAO PVC, 85.5*54MM, PADRAO LIVOLTEK;UN;010108;07; 56,000 ; -   ; 56,000 ; 258,26 ; -   ;LIVOLTEK - VENDAS
3990033500;MP;MP07;"PARTE EXCLUSIVA DE CONVERSORES ELETRICOS ESTATICOS TRAVA ELETRONICA;TENSAO NOMINAL 12V DC;TENSAO DE ALIMENTACAO:9-16V";UN;010108;07; 8,000 ; -   ; 8,000 ; 522,32 ; -   ;LIVOLTEK - VENDAS
3990200220;MP;MP03;ARRUELA LISA Ø6MM - PADRAO ASME B18 - ACO INOX (3990200220);UN;010108;31; 2.001,000 ; -   ; 2.001,000 ; 184,89 ; -   ;PROJETO COPEL FASE 1
5110017930;MP;MP07;GABINETE METALICO (P60) ACO INOX(SUS201, DIMENSOES 300 * 300 * 250 MM (5110017930);UN;010108;31; 39,000 ; -   ; 39,000 ; 11.787,29 ; -   ;PROJETO COPEL FASE 1
523000717001;RV;RV01;CONVERSOR ESTATICO DE POTENCIA TIPO ESTACAO DE RECARGA VEICULAR LCDC 60KW 2XCCS2 5M RFID ETHERNET 4G;UN;010108;07; 1,000 ; -   ; 1,000 ; 23.956,83 ; -   ;LIVOLTEK - VENDAS
5230007460;RV;RV01;CONVERSOR ESTATICO DE POTENCIA TIPO ESTACAO DE RECARGA VEICULAR 180KW 2XCCS2 5M RFID BLUETOOTH 4G;UN;010108;08; 1,000 ; -   ; 1,000 ; 64.996,79 ; -   ;LIVOLTEK - WARRANTY
525010020008;RV;RV01;MODULO DE COMUNICACAO PARA TRANSMISSAO E RECEPCAO DE DADOS EM REDES SEM FIO (WLAN), FREQUENCIA 2.4 GHZ, 54MBIT/S, 3.3VDC;UN;010108;07; 1.503,000 ; -   ; 1.503,000 ; 21.177,57 ; -   ;LIVOLTEK - VENDAS
525010021005;RV;RV01;MODULO DE COMUNICACAO WIFI (525010021005);UN;010108;07; 79,000 ; -   ; 79,000 ; 4.796,50 ; -   ;LIVOLTEK - VENDAS
525010027004;MP;MP07;PARTE EXCLUSIVA DE CONVERSORES ELETRICOS ESTATICOS PLACA DE CONTROLE DA TRAVA ELETRONICA (525010027004);UN;010108;07; 8,000 ; -   ; 8,000 ; 113,97 ; -   ;LIVOLTEK - VENDAS
525010035012;MP;MP07;PARTE EXCLUSIVA DE CONVERSORES ELETRICOS ESTATICOS PLACA DE CONTROLE DE CARREGAMENTO(CCU);UN;010108;07; 7,000 ; -   ; 7,000 ; 3.308,23 ; -   ;LIVOLTEK - VENDAS
525010040003;MP;MP07;"PARTE EXCLUSIVA DE CONVERSORES ELETRICOS ESTATICOS PLACA DE CONTROLE DE LED;181.5*20 LED STATUS DE RECARREGAMENTO";UN;010108;07; 8,000 ; -   ; 8,000 ; 114,51 ; -   ;LIVOLTEK - VENDAS
525010042005;MP;MP07;PARTE EXCLUSIVA DE CONVERSORES ELETRICOS ESTATICOS PLACA DE CONTROLE PLC (525010042005);UN;010108;07; 8,000 ; -   ; 8,000 ; 535,30 ; -   ;LIVOLTEK - VENDAS
525010043001;MP;MP07;"PARTE EXCLUSIVA DE CONVERSORES ELETRICOS ESTATICOS PLACA DE CONTROLE DE LED;181.5MM*20MM LED DE STATUS LIGADO";UN;010108;07; 8,000 ; -   ; 8,000 ; 104,52 ; -   ;LIVOLTEK - VENDAS
525010044002;MP;MP07;"PARTE EXCLUSIVA DE CONVERSORES ELETRICOS ESTATICOS PLACA DE CONTROLE DE LED;261.5MM*20MM LED DE STATUS LIGADO";UN;010108;07; 7,000 ; -   ; 7,000 ; 133,53 ; -   ;LIVOLTEK - VENDAS
525030024002;RV;RV01;MAQUINAS AUTOMATICA PARA PROCESSAMENTO DE DADOS TIPO LEITOR DE CARTOES MAGNETICOS RFID KIT PARA AC EV-CHARGER;UN;010108;07; 56,000 ; -   ; 56,000 ; 2.969,30 ; -   ;LIVOLTEK - VENDAS
525030073001;MP;MP07;"PARTE EXCLUSIVA DE CONVERSORES ELETRICOS ESTATICOS GERENCIAMENTO DE CABOS RODA DE QUATRO VIAS; 82.5X55X16MM;ROHS";UN;010108;07; 7,000 ; -   ; 7,000 ; 151,04 ; -   ;LIVOLTEK - VENDAS
525030074001;MP;MP07;"BALANCEADOR  DO GERENCIADOR DE CABOS;SCCR -FC-XX-L(R); LADO ESQUERDO";UN;010108;07; 1,000 ; -   ; 1,000 ; 329,81 ; -   ;LIVOLTEK - VENDAS
525030075001;MP;MP07;"PARTE EXCLUSIVA DE CONVERSORES ELETRICOS ESTATICOS BALANCEADOR DO GERENCIADOR DE CABOS;D30.2 ;170X164X66.5MM;ROHS";UN;010108;07; 2,000 ; -   ; 2,000 ; 624,32 ; -   ;LIVOLTEK - VENDAS
525030076001;MP;MP07;"PARTE EXCLUSIVA DE CONVERSORES ELETRICOS ESTATICOS BALANCEADOR DO GERENCIADOR DE CABOS; D30.2;170X164X66.5MM;ROHS";UN;010108;07; 3,000 ; -   ; 3,000 ; 934,20 ; -   ;LIVOLTEK - VENDAS
525030077001;MP;MP07;"BALANCEADOR  DO GERENCIADOR DE CABOS;SCCR -FC-XX-L(R); LADO DIREITO";UN;010108;07; 1,000 ; -   ; 1,000 ; 329,81 ; -   ;LIVOLTEK - VENDAS
525030096001;MP;MP07;"ARO DE CONEXAO DO CABO DE RECARGA DO GERENCIADOR DE CABOS; BRACACEIRA 30.2MM";UN;010108;07; 1,000 ; -   ; 1,000 ; 17,02 ; -   ;LIVOLTEK - VENDAS
525030098001;MP;MP07;"PARTE EXCLUSIVA DE CONVERSORES ELETRICOS ESTATICOS ARO (CONJUNTO DA BRACADEIRA DO CABO DE CARREGAMENTO);DIAMETRO 30.2MM;";UN;010108;07; 7,000 ; -   ; 7,000 ; 122,46 ; -   ;LIVOLTEK - VENDAS
6001014980;MP;MP08;"MODULO DE POTENCIA AC/DC 30KW; SAIDA DC 0-1000V;USADO NA ESTACAO MF DC (6001014980)";UN;010108;07; 62,000 ; -   ; 62,000 ; 283.827,03 ; -   ;LIVOLTEK - VENDAS
6001015000;PA;PA51;"MEDIDOR DE ENERGIA EM CORRENTE CONTINUA DC;DCM230 -2-1;9-40VDC ;5-1000VDC";UN;010108;07; 1,000 ; -   ; 1,000 ; 228,82 ; -   ;LIVOLTEK - VENDAS
8010300780;MP;MP07;CABO SOLAR 1,8 KV CC VERMELHO;UN;010108;28; 1.300,000 ; -   ; 1.300,000 ; 3.547,96 ; -   ;CDS PROJECTS ENERGY
8010400600;MP;MP07;CONECTOR DE 8 POSICOES 1000V;UN;010108;28; 175,000 ; -   ; 175,000 ; 572,85 ; -   ;CDS PROJECTS ENERGY
8010400610;MP;MP08;BORNE PUSH IN 3P 6MM PARA TRILHO DIN 1000V 41A;UN;010108;28; 105,000 ; -   ; 105,000 ; 242,28 ; -   ;CDS PROJECTS ENERGY
8010500480;MP;MP03;CHAPA DE ACO METALICA DE 1.6M²;UN;010108;28; 10,002 ; -   ; 10,002 ; 4.097,35 ; -   ;CDS PROJECTS ENERGY
8010500490;MP;MP03;PARAFUSO AUTOPERFURANTE M6*20MM SEXTAVADO GALVANIZACAO ZINCADO ROSCA COMPLETA;UN;010108;28; 1.000,000 ; -   ; 1.000,000 ; 294,40 ; -   ;CDS PROJECTS ENERGY
8020400430;RV;MP08;CARREGADOR DE ACUMULADOR (CA) PORTATIL PARA CARREGAR DISPOSITIVOS CONVENCIONAIS CAP. 12,8V/130500MAH;UN;010108;07; 23,000 ; -   ; 23,000 ; 33.170,82 ; -   ;LIVOLTEK - VENDAS
8020400440;RV;MP08;CARREGADOR DE ACUMULADOR (CA) PORTATIL PARA CARREGAR DISPOSITIVOS CONVENCIONAIS CAP. 22,4V/133200MAH;UN;010108;07; 22,000 ; -   ; 22,000 ; 51.253,50 ; -   ;LIVOLTEK - VENDAS
8020400450;MP;MP08;DISPOSITIVO FOTOSSENSIVEL SEMICONDUTOR, CELULAS FOTOVOLTAICAS MONTADAS EM PAINEL SOLAR - 100 W;UN;010108;07; 94,000 ; -   ; 94,000 ; 53.872,34 ; -   ;LIVOLTEK - VENDAS
8020400600;RV;MP08;CARREGADOR DE ACUMULADOR (CA) PORTATIL PARA CARREGAR DISPOSITIVOS CONVENCIONAIS CAP. 14,8V/80000MAH;UN;010108;07; 21,000 ; -   ; 21,000 ; 18.560,93 ; -   ;LIVOLTEK - VENDAS
8040101110;RV;RV01;MODULO FOTOVOLTAICO 700WP BIFACIAL HJT RISEN (RSM132-8-700BHDG);UN;010108;16; 1,000 ; -   ; 1,000 ; 224,64 ; -   ;SOLAR SCRAPPED
8040101110;RV;RV01;MODULO FOTOVOLTAICO 700WP BIFACIAL HJT RISEN (RSM132-8-700BHDG);UN;010108;28; 15,000 ; -   ; 15,000 ; 3.440,44 ; -   ;CDS PROJECTS ENERGY
84449;MP;AN01;BOLSA PARA FERRAMENTA (CAPARUNGA);UN;010108;31; 10,000 ; -   ; 10,000 ; 288,30 ; -   ;PROJETO COPEL FASE 1
84896;MP;AN01;ESTOJO PARA LACRES;UN;010108;31; 10,000 ; -   ; 10,000 ; 518,60 ; -   ;PROJETO COPEL FASE 1
84949;MP;AN01;VERRUMA MANUAL 4 MM;UN;010108;31; 10,000 ; -   ; 10,000 ; 147,60 ; -   ;PROJETO COPEL FASE 1
9110990007;MP;MP04;"LUVA ROSCAVEL PVC PARA ELETRODUTO RIGIDO 3/4"" NA COR PRETO";UN;010108;28; 101,000 ; -   ; 101,000 ; 154,26 ; -   ;CDS PROJECTS ENERGY
9110990008;MP;MP04;"LUVA ROSCAVEL PVC PARA ELETRODUTO RIGIDO 1/2"" NA COR PRETO";UN;010108;28; 134,000 ; -   ; 134,000 ; 140,35 ; -   ;CDS PROJECTS ENERGY
9110990009;MP;MP04;"CURVA 90° ROSCAVEL PVC PARA ELETRODUTO RIGIDO 3/4""";UN;010108;28; 55,000 ; -   ; 55,000 ; 108,25 ; -   ;CDS PROJECTS ENERGY
9110990010;MP;MP04;"CURVA 180° ROSCAVEL PVC PARA ELETRODUTO RIGIDO 3/4""";UN;010108;28; 41,000 ; -   ; 41,000 ; 199,02 ; -   ;CDS PROJECTS ENERGY
9110990011;MP;MP04;"BOX RETO PVC PARA ELETRODUTO 3/4"" NA COR PRETO";UN;010108;28; 49,000 ; -   ; 49,000 ; 35,21 ; -   ;CDS PROJECTS ENERGY
9110990013;MP;MP04;CAIXA CONICA EM PVC INSPECAO ATERRAMENTO ELETRICO COM TAMPA 170MM*250MM;UN;010108;28; 60,000 ; -   ; 60,000 ; 570,65 ; -   ;CDS PROJECTS ENERGY
9120150000;MP;MP07;GABINETE METALICO (P60) EM ACO INOX DIMENSOES 300*300*250MM, COM LOGO COPEL;UN;010108;28; 15,000 ; -   ; 15,000 ; 4.861,45 ; -   ;CDS PROJECTS ENERGY
9120213002;MP;MP04;PLACA PERIGO: RISCO DE CHOQUE ELETRICO COM LOGOMARCA DA COPEL ADESIVO PVC COM PROTECAO UVA/UVB 200X200/2MM DUPLA FACE;UN;010108;28; 34,000 ; -   ; 34,000 ; 788,39 ; -   ;CDS PROJECTS ENERGY
9120230220;MP;MP03;"""CONECTOR DE COMPRESSAO PARA ATERRAMENTO LIGA DE COBRE - HASTE 1/2"""" - 5/8"""" DERIVACAO 16-35MM²""";UN;010108;32; 533,000 ; -   ; 533,000 ; 17.506,81 ; -   ;PROJETO CELESC
9120230221;MP;MP03;CONECTOR DERIVACAO PERFURANTE PARA REDE NUA, PRINCIPAL 35 - 95MM2, DERIVACAO 1 - 10MM2;UN;010108;32; 538,000 ; -   ; 538,000 ; 4.616,04 ; -   ;PROJETO CELESC
9120253016;MP;MP07;ARRUELA QUADRADA;UN;010108;31; 800,000 ; -   ; 800,000 ; 2.552,00 ; -   ;PROJETO COPEL FASE 1
9120258608;MP;MP03;CHAPA DE ACO 1,6 MM² 60CM X 60CM;UN;010108;28; 45,004 ; -   ; 45,004 ; 9.861,38 ; -   ;CDS PROJECTS ENERGY
9120258612;MP;MP03;CHAPA DE ACO 60X60CM COM PROTECAO POR PINTURA ELETROSTATICA NA COR LARANJA;UN;010108;28; 16,000 ; -   ; 16,000 ; 2.311,03 ; -   ;CDS PROJECTS ENERGY
9120259002;MP;MP03;CINTA POSTE CIRCULAR ACO GALVANIZADO 150 MM;UN;010108;32; 46,000 ; -   ; 46,000 ; 1.597,23 ; -   ;PROJETO CELESC
9120259003;MP;MP03;CINTA POSTE CIRCULAR ACO GALVANIZADO 110 MM;UN;010108;31; 17,000 ; -   ; 17,000 ; 647,02 ; -   ;PROJETO COPEL FASE 1
9120262510;MP;MP03;SUPORTE PARA FIXACAO EM POSTE, DA ANTENA YAGI OU PLANO-TERRA, FABRICANTE ARS (CODIGO 41264);UN;010108;32; 25,000 ; -   ; 25,000 ; 13.665,30 ; -   ;PROJETO CELESC
9120262511;MP;MP03;SUPORTE COM FIXACAO, EM ACO GALVANIZADO A FOGO, PARA FIXACAO EM TORRE CELESC, FABRICANTE ARS, CODIGO 506649;UN;010108;32; 5,000 ; -   ; 5,000 ; 3.902,69 ; -   ;PROJETO CELESC
9120265127;MP;MP03;PORCA INOX SEXTAVADA CHAVE 14, 3/8 -  M14;UN;010108;28; 209,000 ; -   ; 209,000 ; 256,90 ; -   ;CDS PROJECTS ENERGY
9120265130;MP;MP03;PORCA SEXTAVADA M10 EM ACO INOXIDAVEL;UN;010108;28; 162,000 ; -   ; 162,000 ; 172,42 ; -   ;CDS PROJECTS ENERGY
9120265300;MP;MP03;SELO EM ALUMINIO DIAMETRO 4MM, COMPRIMENTO 10MM;UN;010108;31; 500,000 ; -   ; 500,000 ; 182,20 ; -   ;PROJETO COPEL FASE 1
9120266050;MP;MP03;TAMPA CIRCULAR EM ACO INOXIDAVEL PARA PADRAO COLETIVO DIAMETRO 50MM, ESPESSURA 1MM;UN;010108;32; 61.933,000 ; -   ; 61.933,000 ; 87.232,63 ; -   ;PROJETO CELESC
9120269429;MP;MP03;ARRUELA QUADRADA EM ACO INOXIDAVEL 50MM X 50MM M13;UN;010108;28; 224,000 ; -   ; 224,000 ; 500,60 ; -   ;CDS PROJECTS ENERGY
9120276002;MP;MP03;TRILHO DIN PERFURADO- 1000 X 35 X 7,5 MM  - ZINCADO;UN;010108;32; 758,163 ; -   ; 758,163 ; 10.044,14 ; -   ;PROJETO CELESC
9120280007;MP;MP03;SUPORTE PARA POSTE DUPLO T 140X75;UN;010108;28; 40,000 ; -   ; 40,000 ; 4.550,02 ; -   ;CDS PROJECTS ENERGY
9120280007;MP;MP03;SUPORTE PARA POSTE DUPLO T 140X75;UN;010108;31; 220,000 ; -   ; 220,000 ; 32.164,00 ; -   ;PROJETO COPEL FASE 1
9120280008;MP;MP03;SUPORTE PARA POSTE DUPLO T 150X85;UN;010108;31; 220,000 ; -   ; 220,000 ; 41.804,40 ; -   ;PROJETO COPEL FASE 1
9120280009;MP;MP03;SUPORTE PARA POSTE DUPLO T 185X95;UN;010108;31; 50,000 ; -   ; 50,000 ; 7.890,17 ; -   ;PROJETO COPEL FASE 1
9120280010;MP;MP03;SUPORTE PARA POSTE DUPLO T 195X100;UN;010108;31; 50,000 ; -   ; 50,000 ; 6.259,60 ; -   ;PROJETO COPEL FASE 1
9120292203;MP;MP03;ABRACADEIRA GALVANZIADA PARA 1 POLEGADA COM CUNHA;UN;010108;28; 124,000 ; 24,000 ; 100,000 ; 114,06 ; 22,08 ;CDS PROJECTS ENERGY
9120292207;MP;MP03;ABRACADEIRA METALICA EM U PARA FIXACAO DE ANTENA;UN;010108;31; 81,000 ; -   ; 81,000 ; 2.401,65 ; -   ;PROJETO COPEL FASE 1
9120292216;MP;MP03;"ABRACADEIRA TIPO D INOX COM PARAFUSO PARA ELETRODUTO 3/4""";UN;010108;28; 184,000 ; -   ; 184,000 ; 1.067,84 ; -   ;CDS PROJECTS ENERGY
9120292217;MP;MP03;"ABRACADEIRA TIPO D INOX COM PARAFUSO PARA ELETRODUTO 1/2""";UN;010108;28; 130,000 ; -   ; 130,000 ; 995,22 ; -   ;CDS PROJECTS ENERGY
9120292408;MP;MP03;ARRUELA INOX LISA M14;UN;010108;28; 309,900 ; -   ; 309,900 ; 322,17 ; -   ;CDS PROJECTS ENERGY
9120292409;MP;MP03;ARRUELA INOX DE PRESSAO M14;UN;010108;28; 304,900 ; -   ; 304,900 ; 431,49 ; -   ;CDS PROJECTS ENERGY
9120292901;MP;MP03;SUPORTE METALICO PARA BATERIA DE 12AH;UN;010108;31; 80,000 ; -   ; 80,000 ; 230,26 ; -   ;PROJETO COPEL FASE 1
9120400100;MP;MP04;CAIXA MULTI INSPECAO 24X24X20CM;UN;010108;32; 159,000 ; -   ; 159,000 ; 3.593,27 ; -   ;PROJETO CELESC
91204100A1;MP;MP07;CAIXA DE SOBREPOR PARA DISJUNTOR DIN BIPOLAR;UN;010108;32; 49.366,000 ; -   ; 49.366,000 ; 347.294,75 ; -   ;PROJETO CELESC
91204100A2;MP;MP07;CAIXA DE SOBREPOR PARA DISJUNTOR DIN TRIPOLAR;UN;010108;32; 11.664,000 ; -   ; 11.664,000 ; 97.102,80 ; -   ;PROJETO CELESC
9120454231;MP;MP04;LACRE DE SEGURANCA MODELO ALOCK - COPEL;UN;010108;31; 57,000 ; -   ; 57,000 ; 51,87 ; -   ;PROJETO COPEL FASE 1
9120454600;MP;MP04;LACRE DE SEGURANCA TRANK 4 (SEM PAV) - ELETRA;UN;010108;28; 40,000 ; -   ; 40,000 ; 23,36 ; -   ;CDS PROJECTS ENERGY
9120484700;MP;MP04;CAIXA DE MEDICAO MONOFASICA DE PLASTICO PADRAO COPEL COM VISOR DE VIDRO 430*260*160MM;UN;010108;28; 31,000 ; -   ; 31,000 ; 2.191,63 ; -   ;CDS PROJECTS ENERGY
9120499911;MP;MP04;CAIXAS EM POLICARBONATO PARA DISJUNTORES NEMA E DIN STRAHL - MODELO 3082/FSM - 3/4'';UN;010108;32; 5,000 ; -   ; 5,000 ; 224,21 ; -   ;PROJETO CELESC
9120590519;MP;MP03;SUPORTE DE ANTENA PARA TELHADO, GALVANIZADO A FOGO;UN;010108;31; 69,000 ; -   ; 69,000 ; 1.611,84 ; -   ;PROJETO COPEL FASE 1
9120590530;RV;RV01;TERMINAL OLHAL VERDE 1.5 MM2;UN;010108;30; 600,000 ; -   ; 600,000 ; 69,06 ; -   ;PROJETO COPEL FASE 2
9120590530;RV;RV01;TERMINAL OLHAL VERDE 1.5 MM2;UN;010108;31; 100,000 ; -   ; 100,000 ; 29,00 ; -   ;PROJETO COPEL FASE 1
9120590573;MP;MP03;ESTRUTURA METALICA SIGFI TORRE EM ALUMINIO E ESTACAS EM ACO GALVANIZADO 150UM PARA 3 MODULOS FV DE 700W 4200 X 2500MM-SS;UN;010108;28; 14,000 ; -   ; 14,000 ; 16.043,79 ; -   ;CDS PROJECTS ENERGY
9120602400;MP;MP08;ANTENA DIRECIONAL YAGI 406-430MHZ- MODELO DIRU-120/8G FABRICANTE ARS;UN;010108;04;-89,000 ; -   ;-89,000 ; -   ; -   ;EXPEDICAO
9120602400;MP;MP08;ANTENA DIRECIONAL YAGI 406-430MHZ- MODELO DIRU-120/8G FABRICANTE ARS;UN;010108;31; 183,000 ; -   ; 183,000 ; 156.883,59 ; -   ;PROJETO COPEL FASE 1
9120611230;MP;MP08;CONVERSOR DE MIDIA SM, MONOFIBRA, SC/APC, PORTA RJ45, 10/100MBPS, 5-12VCC- LADO A- 20KM;UN;010108;30; 30,000 ; -   ; 30,000 ; 10.200,00 ; -   ;PROJETO COPEL FASE 2
9120670111;MP;MP07;CONECTOR DERIVACAO TIPO CUNHA SIMETRICO - TIPO I - CINZA (93001-6) - INCESA;UN;010108;32; 119,000 ; -   ; 119,000 ; 1.246,99 ; -   ;PROJETO CELESC
9120690041;RV;RV01;ANTENA DIRECIONAL YAGI;UN;010108;30; 216,000 ; -   ; 216,000 ; 77.664,38 ; -   ;PROJETO COPEL FASE 2
