Saldos em Estoque;;;;;;;;;;;;
CODIGO;TP;GRUPO;DESCRICAO;U.M.;FL;ARMZ;SALDO EM ESTOQUE;EMPENHO PARA REQ/PV/RESERVA;ESTOQUE DISPONIVEL;VALOR EM ESTOQUE;VALOR EMPENHADO;DESCRICAO DO ARMAZEM
9121260608;MP;MP03;TERM.ILH TUB.LJ DPL.ISO. CT-3709 4MM;PC;010102;07; 691,000 ; -   ; 691,000 ; 454,82 ; -   ;LIVOLTEK - VENDAS
9121260610;MP;MP03;TERMINAL COMPRESSAO M.MAGNET (6306) 16MM;PC;010102;07; 250,000 ; -   ; 250,000 ; 315,80 ; -   ;LIVOLTEK - VENDAS
9121260620;MP;MP03;BARRAMENTO NEUTRO 06 TERM AZUL FIX 70, 0MM SBN6;PC;010102;07; 177,000 ; -   ; 177,000 ; 2.047,96 ; -   ;LIVOLTEK - VENDAS
9121260621;MP;MP03;BARRAMENTO TERRA 06 TERM VERDE FIX 70, 0MM SBT6;PC;010102;07; 175,000 ; -   ; 175,000 ; 2.202,46 ; -   ;LIVOLTEK - VENDAS
9121260622;MP;MP03;BARRAMENTO TIPO ALCA COM 8 PARAFUSOS M + 2 PARAFUSO M8;PC;010102;07; 1,000 ; -   ; 1,000 ; 7,22 ; -   ;LIVOLTEK - VENDAS
9121290235;MP;MP08;LAMPADA DE LED 9W MODELO BULBO COM ROSCA E27 6500K  BIVOLT;PC;010102;07; 32,000 ; -   ; 32,000 ; 87,94 ; -   ;LIVOLTEK - VENDAS
9121290240;MP;MP07;QUADRO DE DISTRIBUICAO EM PVC DE CIRCUITO ELETRICO DO TIPO SOBREPOR PARA ATE 4 DISJUNTORES COM TRILHO DIN;PC;010102;07; 113,000 ; -   ; 113,000 ; 2.612,53 ; -   ;LIVOLTEK - VENDAS
9121290242;MP;MP07;CAIXA PVC RETANGULAR AM 4 X 2;PC;010102;07; 890,000 ; -   ; 890,000 ; 879,94 ; -   ;LIVOLTEK - VENDAS
9121290244;MP;MP07;PLACA CEGA 4X2 C/ SUPORTE CANOA;PC;010102;07; 898,000 ; -   ; 898,000 ; 2.414,00 ; -   ;LIVOLTEK - VENDAS
9121290281;MP;MP07;ABRACADEIRA PARA CABO PP;PC;010102;07; 114,000 ; -   ; 114,000 ; 74,34 ; -   ;LIVOLTEK - VENDAS
9121290315;MP;MP07;CAIXA PVC OCTAGONAL PASSAGEM PARA TETO (SIGFI) - CAIXA DE LUZ OCTOFONAL 4X4 AMARELA (SIGFI);PC;010102;07; 887,000 ; -   ; 887,000 ; 2.300,70 ; -   ;LIVOLTEK - VENDAS
2080900350;MP;MP09;DISPOSITIVO DE PROTECAO CONTRA SURTOS (DPS) 670V PV20K-670 34*26*14MM;UN;010102;07; 1.300,000 ; -   ; 1.300,000 ; 10.130,12 ; -   ;LIVOLTEK - VENDAS
2140103240;MP;MP08;ANTENA FRP N (ZK) 902-928MHZ - 2DBI L285MM (2140103240);UN;010102;07; 311,000 ; -   ; 311,000 ; 6.299,71 ; -   ;LIVOLTEK - VENDAS
3010913290;MP;MP09;MINI DISJUNTOR CC LIVOLTEK LTB2Z-63 2P 1000V 40A (LTB2Z-63 -40A) (3010913290);UN;010102;07; 72,000 ; -   ; 72,000 ; 1.856,04 ; -   ;LIVOLTEK - VENDAS
3010914640;MP;MP08;DISJUNTOR BIPOLAR CC 1000V 63A;UN;010102;07; 154,000 ; -   ; 154,000 ; 3.945,26 ; -   ;LIVOLTEK - VENDAS
3010914690;MP;MP08;DISJUNTOR MONOPOLAR CA 415V 20A;UN;010102;07; 155,000 ; -   ; 155,000 ; 568,25 ; -   ;LIVOLTEK - VENDAS
3012103830;MP;MP08;TERMINAL ELETRICO MC4 FEMEA;UN;010102;07; 6.182,000 ; -   ; 6.182,000 ; 10.591,62 ; -   ;LIVOLTEK - VENDAS
3012103860;MP;MP08;CONECTOR MC4 MACHO;UN;010102;07; 6.540,000 ; -   ; 6.540,000 ; 7.901,63 ; -   ;LIVOLTEK - VENDAS
3012103890;MP;MP08;CONECTOR MC4 FEMEA;UN;010102;07; 6.409,000 ; -   ; 6.409,000 ; 5.426,50 ; -   ;LIVOLTEK - VENDAS
3012103900;MP;MP08;TERMINAL ELETRICO MC4 MACHO;UN;010102;07; 6.095,000 ; -   ; 6.095,000 ; 7.432,24 ; -   ;LIVOLTEK - VENDAS
3013000870;MP;MP07;INTERRUPTOR SECCIONADOR DC PEDS150H-HM50-6F;UN;010102;07; 1.000,000 ; -   ; 1.000,000 ; 52.093,20 ; -   ;LIVOLTEK - VENDAS
3013100020;MP;MP07;INTERRUPTOR SECCIONADOR DC PEDS150-HM3;UN;010102;07; 2.100,000 ; -   ; 2.100,000 ; 68.420,10 ; -   ;LIVOLTEK - VENDAS
3013200300;MP;MP09;DPS CC LIVOLTEK LSP-40 2P 600V 40KA (LSP-40/2) (3013200300);UN;010102;07; 280,000 ; -   ; 280,000 ; 8.220,58 ; -   ;LIVOLTEK - VENDAS
3013200360;MP;MP07;DISPOSITIVO DE PROTECAO CONTRA SURTOS DPS CLASSE II 275V QUADRIPOLAR;UN;010102;07; 301,000 ; -   ; 301,000 ; 3.066,17 ; -   ;LIVOLTEK - VENDAS
3013603080;MP;MP07;TRANSFORMADOR DE CORRENTE BH50I-1000A/5A MONOFASICO CLASSE 0.5;UN;010102;07; 48,000 ; -   ; 48,000 ; 1.789,30 ; -   ;LIVOLTEK - VENDAS
3030702210;MP;MP03;PARAFUSO DE EXPANSAO M6*60 ACO INOXIDAVEL SUS304 MEIA ROSCA (3030702210);UN;010102;07; 622,000 ; -   ; 622,000 ; 682,65 ; -   ;LIVOLTEK - VENDAS
3042302970;MP;MP07;CONECTOR TERMINAL PRE-ISOLADO SIMPLES ESTANHADO ISOLADO 750V;UN;010102;07; 1.680,000 ; -   ; 1.680,000 ; 158,09 ; -   ;LIVOLTEK - VENDAS
3042305120;MP;MP03;TERMINAL TUBULAR 6MM² ISOLADO 12MM (E6012) (3042305120);UN;010102;07; 2.138,000 ; -   ; 2.138,000 ; 93,43 ; -   ;LIVOLTEK - VENDAS
3042306070;MP;MP07;CONECTOR TERMINAL ILHOS TUBULAR 4-6MM² 750V;UN;010102;07; 1.917,000 ; -   ; 1.917,000 ; 136,11 ; -   ;LIVOLTEK - VENDAS
3051506010;MP;MP03;SUPORTE DE MONTAGEM (LONGO) SUS304 DE ACO INOXIDAVEL 1,2 MM 224×60×102MM 30515-EA7 (3051506010);UN;010102;07; 311,000 ; -   ; 311,000 ; 2.453,35 ; -   ;LIVOLTEK - VENDAS
3051701630;MP;MP03;ARO SUS304 DE ACO INOXIDAVEL 0,3MM 1100*10MM 30517-BXI-03 FORMA DE DENTE (3051701630);UN;010102;07; 311,000 ; -   ; 311,000 ; 191,14 ; -   ;LIVOLTEK - VENDAS
3061700120;MP;MP07;POSTE FINAL PARA TRILHO DIN;UN;010102;07; 1.370,000 ; -   ; 1.370,000 ; 186,05 ; -   ;LIVOLTEK - VENDAS
6001016490;RV;RV01;MODULO DE ACUMULADORES ELETRICOS LEOCH 7,2KWH 48V 150AH;UN;010102;07; 100,000 ; -   ; 100,000 ; 480.181,00 ; -   ;LIVOLTEK - VENDAS
8010300780;MP;MP07;CABO SOLAR 1,8 KV CC VERMELHO;UN;010102;07; 1.240,000 ; -   ; 1.240,000 ; 3.206,64 ; -   ;LIVOLTEK - VENDAS
8010400610;MP;MP08;BORNE PUSH IN 3P 6MM PARA TRILHO DIN 1000V 41A;UN;010102;07; 476,000 ; -   ; 476,000 ; 1.413,15 ; -   ;LIVOLTEK - VENDAS
8010400620;MP;MP08;BORNE DUPLO 2 CONEXOES 6MM² PARA TRILHO DIN 1000V 41A;UN;010102;07; 600,000 ; -   ; 600,000 ; 941,28 ; -   ;LIVOLTEK - VENDAS
8010400640;MP;MP03;GRAMPO DE COBRE PARA HASTE DE ATERRAMENTO 5/8;UN;010102;07; 154,000 ; -   ; 154,000 ; 642,97 ; -   ;LIVOLTEK - VENDAS
8010400650;MP;MP07;CONECTOR TERMINAL OLHAL 16MM² 750V;UN;010102;07; 543,000 ; -   ; 543,000 ; 462,20 ; -   ;LIVOLTEK - VENDAS
8010400660;MP;MP07;CONECTOR TERMINAL COMPRESSAO 16MM² TIPO PINO CHATO 750V;UN;010102;07; 608,000 ; -   ; 608,000 ; 642,72 ; -   ;LIVOLTEK - VENDAS
8010500480;MP;MP03;CHAPA DE ACO METALICA DE 1.6M²;UN;010102;07; 291,000 ; -   ; 291,000 ; 16.371,98 ; -   ;LIVOLTEK - VENDAS
8010500490;MP;MP03;PARAFUSO AUTOPERFURANTE M6*20MM SEXTAVADO GALVANIZACAO ZINCADO ROSCA COMPLETA;UN;010102;07; 3.428,000 ; -   ; 3.428,000 ; 955,04 ; -   ;LIVOLTEK - VENDAS
8040101110;RV;RV01;MODULO FOTOVOLTAICO 700WP BIFACIAL HJT RISEN (RSM132-8-700BHDG);UN;010102;07; 1.088,000 ; -   ; 1.088,000 ; 482.177,88 ; -   ;LIVOLTEK - VENDAS
8990011930;MP;MP08;CONTATOR ELETRICO PARA COMANDO DE CIRCUITOS E CONTROLE DE GERADORES ATE 1000V - 2100A;UN;010102;07; 1,000 ; -   ; 1,000 ; 5.339,04 ; -   ;LIVOLTEK - VENDAS
8990011950;MP;MP07;INTERRUPTOR SECCIONADOR PARA MANOBRA DE CIRCUITOS ATE 1000 V EM SISTEMAS DE DISTRIBUICAO;UN;010102;07; 5,000 ; -   ; 5,000 ; 15.311,09 ; -   ;LIVOLTEK - VENDAS
8990018010;RV;RV01;TRANSFORMADOR DE CORRENTE COM RELACAO DE 2000/5 A CLASSE 0,2S 5 VA;UN;010102;07; 12,000 ; -   ; 12,000 ; 13.895,44 ; -   ;LIVOLTEK - VENDAS
8990020470;MP;MP08;CONTATOR ELETRICO PARA COMANDO DE CIRCUITOS E CONTROLE DE GERADORES ATE 1000 V;UN;010102;07; 2,000 ; -   ; 2,000 ; 10.793,07 ; -   ;LIVOLTEK - VENDAS
8990023740;MP;MP08;CONTATOR ELETRICO PARA COMANDO DE CIRCUITOS E CONTROLE DE GERADORES ATE 1000V - 550A;UN;010102;07; 1,000 ; -   ; 1,000 ; 306,59 ; -   ;LIVOLTEK - VENDAS
8990023770;MP;MP08;CONTATOR ELETRICO PARA COMANDO DE CIRCUITOS E CONTROLE DE GERADORES ATE 1000V - 2600A;UN;010102;07; 1,000 ; -   ; 1,000 ; 6.471,52 ; -   ;LIVOLTEK - VENDAS
8990025050;RV;RV01;TRANSFORMADOR DE CORRENTE COM RELACAO DE 2500/5 A CLASSE 0,2S 5 VA;UN;010102;07; 12,000 ; -   ; 12,000 ; 19.235,83 ; -   ;LIVOLTEK - VENDAS
8990025090;RV;RV01;TRANSFORMADOR DE CORRENTE COM RELACAO DE 500/5 A CLASSE 0,2S 5 VA;UN;010102;07; 12,000 ; -   ; 12,000 ; 2.994,73 ; -   ;LIVOLTEK - VENDAS
8990025110;RV;RV01;TRANSFORMADOR DE CORRENTE 1000/5 A CLASSE 0,2S 5 VA;UN;010102;07; 24,000 ; -   ; 24,000 ; 7.221,35 ; -   ;LIVOLTEK - VENDAS
9120258608;MP;MP03;CHAPA DE ACO 1,6 MM² 60CM X 60CM;UN;010102;07; 18,000 ; -   ; 18,000 ; 4.260,59 ; -   ;LIVOLTEK - VENDAS
9120265127;MP;MP03;PORCA INOX SEXTAVADA CHAVE 14, 3/8 -  M14;UN;010102;07; 995,000 ; -   ; 995,000 ; 1.263,65 ; -   ;LIVOLTEK - VENDAS
9120292408;MP;MP03;ARRUELA INOX LISA M14;UN;010102;07; 45,000 ; -   ; 45,000 ; 4,90 ; -   ;LIVOLTEK - VENDAS
9120292409;MP;MP03;ARRUELA INOX DE PRESSAO M14;UN;010102;07; 45,000 ; -   ; 45,000 ; 6,55 ; -   ;LIVOLTEK - VENDAS
9120590570;MP;MP03;TORRE METALICA PARA 2 MODULOS FV (SIGFI);UN;010102;07; 24,000 ; -   ; 24,000 ; 44.527,50 ; -   ;LIVOLTEK - VENDAS
9120590571;MP;MP03;TORRE METALICA PARA 3 MODULOS FV (SIGFI);UN;010102;07; 5,000 ; -   ; 5,000 ; 9.514,85 ; -   ;LIVOLTEK - VENDAS
9120590572;MP;MP03;TORRE METALICA PARA 4 MODULOS FV (SIGFI);UN;010102;07; 15,000 ; -   ; 15,000 ; 29.610,30 ; -   ;LIVOLTEK - VENDAS
9120691416;MP;MP07;PROTETOR DE SURTO CLASSE II S/ SINALIZACAO REMOTA275VCA IN=20KA IMAX=45KA;UN;010102;07; 200,000 ; -   ; 200,000 ; 5.770,24 ; -   ;LIVOLTEK - VENDAS
9120692066;RV;RV01;INVERSOR ON-GRID LIVOLTEK GT1-3K6D1;UN;010102;07; 12,000 ; -   ; 12,000 ; 23.862,61 ; -   ;LIVOLTEK - VENDAS
9121166303;MP;MP03;PARAFUSO CABECA SEXTAVADA EM ACO INOX M13*30MM;UN;010102;07; 90,000 ; -   ; 90,000 ; 81,78 ; -   ;LIVOLTEK - VENDAS
9121182040;MP;MP03;PARAFUSO CAB.CHATA PHS 4,8X50MM D8;UN;010102;07; 41,000 ; -   ; 41,000 ; 5,86 ; -   ;LIVOLTEK - VENDAS
9121183801;MP;MP03;PARAFUSO AUTOBROCANTE M6 X 20MM;UN;010102;07; 128,000 ; -   ; 128,000 ; 28,33 ; -   ;LIVOLTEK - VENDAS
9121260605;MP;MP03;TERMINAL TUBULAR ILHOS PRE ISOLADO 2,5MM;UN;010102;07; 82,000 ; -   ; 82,000 ; 7,86 ; -   ;LIVOLTEK - VENDAS
9121260606;MP;MP03;TERMINAL TUBULAR ILHOS DUPLO 2,5MM;UN;010102;07; 207,000 ; -   ; 207,000 ; 60,15 ; -   ;LIVOLTEK - VENDAS
9121260607;MP;MP03;TERM.ILHOS TUB.CZ 692815 4MM;UN;010102;07; 714,000 ; -   ; 714,000 ; 69,47 ; -   ;LIVOLTEK - VENDAS
